"idTeam","team","nDays","id","dev_maturity","audit","exposure","exposure_id","severity","hits","severity_id","time_adj","beta_prob","fix_time","fix_date","status","first.seen","last.seen","week.fseen","week.lseen","group"
5,"partner no audit",134,273,4,1,"partner",2,"high",2,3,0.01,0.367018932403737,62,196,0,2020-05-14,2020-07-15,20,29,30
5,"partner no audit",134,274,4,1,"partner",2,"high",2,3,0.14612518107837,0.30093339924323,67,201,0,2020-05-14,2020-07-20,20,29,30
5,"partner no audit",142,275,4,1,"partner",2,"high",3,3,0.588298736040399,0.411360201471054,104,246,0,2020-05-22,2020-09-03,21,36,30
5,"partner no audit",142,276,4,1,"partner",2,"high",3,3,0.01,0.339748302269491,48,190,0,2020-05-22,2020-07-09,21,28,30
5,"partner no audit",142,277,4,1,"partner",2,"high",3,3,0.388199788752416,0.359945828866527,80,222,1,2020-05-22,2020-08-10,21,32,30
5,"partner no audit",146,278,4,1,"partner",2,"high",1,3,0.171260911347378,0.343050776088923,68,214,0,2020-05-26,2020-08-02,22,31,30
5,"partner no audit",149,279,4,1,"partner",2,"high",1,3,0.01,0.302116177910638,47,196,0,2020-05-29,2020-07-15,22,29,30
5,"partner no audit",160,280,4,1,"partner",2,"high",1,3,0.239834883137239,0.384602762609548,66,226,0,2020-06-09,2020-08-14,24,33,30
5,"partner no audit",170,281,4,1,"partner",2,"high",2,3,0.0947649207516272,0.31567413937385,61,231,0,2020-06-19,2020-08-19,25,34,30
5,"partner no audit",170,282,4,1,"partner",2,"high",2,3,0.603638540813864,0.428043338137757,96,266,0,2020-06-19,2020-09-23,25,39,30
5,"partner no audit",186,283,4,1,"partner",2,"high",1,3,0.01,0.264605164289153,49,235,0,2020-07-05,2020-08-23,27,34,30
5,"partner no audit",207,284,4,1,"partner",2,"high",1,3,0.24421161781358,0.31597704876311,56,263,0,2020-07-26,2020-09-20,30,38,30
5,"partner no audit",222,285,4,1,"partner",2,"high",1,3,0.315899240702027,0.413198673694185,76,298,0,2020-08-10,2020-10-25,32,43,30
5,"partner no audit",224,286,4,1,"partner",2,"high",4,3,0.0584491283020911,0.309352941042755,47,271,0,2020-08-12,2020-09-28,33,39,30
5,"partner no audit",224,287,4,1,"partner",2,"high",4,3,0.01,0.43121623911628,77,301,0,2020-08-12,2020-10-28,33,44,30
5,"partner no audit",224,288,4,1,"partner",2,"high",4,3,0.510262632051793,0.314048137433555,67,291,1,2020-08-12,2020-10-18,33,42,30
5,"partner no audit",224,289,4,1,"partner",2,"high",4,3,0.01,0.325666587028696,45,269,0,2020-08-12,2020-09-26,33,39,30
5,"partner no audit",225,290,4,1,"partner",2,"high",1,3,0.01,0.313790849373699,38,263,0,2020-08-13,2020-09-20,33,38,30
5,"partner no audit",243,291,4,1,"partner",2,"high",2,3,0.223505222638561,0.225428677709775,43,286,0,2020-08-31,2020-10-13,35,42,30
5,"partner no audit",243,292,4,1,"partner",2,"high",2,3,0.01,0.352520937125583,47,290,0,2020-08-31,2020-10-17,35,42,30
5,"partner no audit",244,293,4,1,"partner",2,"high",1,3,0.205736476904447,0.280236910911316,51,295,0,2020-09-01,2020-10-22,36,43,30
5,"partner no audit",246,294,4,1,"partner",2,"high",1,3,0.182954693832776,0.307126192648088,55,301,0,2020-09-03,2020-10-28,36,44,30
5,"partner no audit",247,295,4,1,"partner",2,"high",2,3,0.14725176406459,0.324343873624587,54,301,0,2020-09-04,2020-10-28,36,44,30
5,"partner no audit",247,296,4,1,"partner",2,"high",2,3,0.169243312147175,0.312048051798419,56,303,1,2020-09-04,2020-10-30,36,44,30
5,"partner no audit",250,297,4,1,"partner",2,"high",1,3,0.01,0.242161914845253,32,282,0,2020-09-07,2020-10-09,36,41,30
5,"partner no audit",259,298,4,1,"partner",2,"high",3,3,0.01,0.33523814203263,63,322,0,2020-09-16,2020-11-18,38,47,30
5,"partner no audit",259,299,4,1,"partner",2,"high",3,3,0.17763055932299,0.29071047630999,57,316,1,2020-09-16,2020-11-12,38,46,30
5,"partner no audit",259,300,4,1,"partner",2,"high",3,3,0.920280377622338,0.421423319462558,119,378,0,2020-09-16,2021-01-13,38,54,30
5,"partner no audit",283,301,4,1,"partner",2,"high",4,3,0.370105523343802,0.263749685795638,65,348,0,2020-10-10,2020-12-14,41,50,30
5,"partner no audit",283,302,4,1,"partner",2,"high",4,3,0.01,0.347500898402924,57,340,0,2020-10-10,2020-12-06,41,49,30
5,"partner no audit",283,303,4,1,"partner",2,"high",4,3,0.190832028314665,0.270395403088733,58,341,1,2020-10-10,2020-12-07,41,49,30
5,"partner no audit",283,304,4,1,"partner",2,"high",4,3,0.01,0.364723859964535,53,336,0,2020-10-10,2020-12-02,41,49,30
5,"partner no audit",318,305,4,1,"partner",2,"high",3,3,0.727824249969698,0.268659465278564,66,384,0,2020-11-14,2021-01-19,46,55,30
5,"partner no audit",318,306,4,1,"partner",2,"high",3,3,0.319806898813421,0.365089355264195,80,398,0,2020-11-14,2021-02-02,46,57,30
5,"partner no audit",318,307,4,1,"partner",2,"high",3,3,0.01,0.428765458432735,66,384,0,2020-11-14,2021-01-19,46,55,30
5,"partner no audit",320,308,4,1,"partner",2,"high",1,3,0.01,0.153195879826511,24,344,0,2020-11-16,2020-12-10,46,50,30
5,"partner no audit",326,309,4,1,"partner",2,"high",2,3,0.141953079601516,0.187878106299424,35,361,0,2020-11-22,2020-12-27,47,52,30
5,"partner no audit",326,310,4,1,"partner",2,"high",2,3,0.165608802753283,0.322776568638718,58,384,0,2020-11-22,2021-01-19,47,55,30
5,"partner no audit",339,311,4,1,"partner",2,"high",1,3,0.01,0.334913007495087,44,383,0,2020-12-05,2021-01-18,49,55,30
5,"partner no audit",346,312,4,1,"partner",2,"high",1,3,0.01,0.175911758457577,32,378,0,2020-12-12,2021-01-13,50,54,30
5,"partner no audit",350,313,4,1,"partner",2,"high",1,3,0.01,0.297870826363507,42,392,0,2020-12-16,2021-01-27,51,56,30
5,"partner no audit",353,314,4,1,"partner",2,"high",1,3,0.456654730048118,0.405658748046317,80,433,0,2020-12-19,2021-03-09,51,62,30
5,"partner no audit",364,315,4,1,"partner",2,"high",2,3,0.01,0.281576291607091,48,412,0,2020-12-30,2021-02-16,53,59,30
5,"partner no audit",364,316,4,1,"partner",2,"high",2,3,0.01,0.275884660741247,47,411,0,2020-12-30,2021-02-15,53,59,30
6,"internal no audit",5,317,4,1,"internal",3,"high",3,3,0.144119963905545,0.459387049583234,89,94,0,2020-01-06,2020-04-04,1,14,30
6,"internal no audit",5,318,4,1,"internal",3,"high",3,3,0.615222410647527,0.376034926170038,108,113,0,2020-01-06,2020-04-23,1,17,30
6,"internal no audit",5,319,4,1,"internal",3,"high",3,3,0.01,0.383776454222924,65,70,0,2020-01-06,2020-03-11,1,11,30
6,"internal no audit",15,320,4,1,"internal",3,"high",2,3,0.503527959684825,0.352021980357274,88,103,1,2020-01-16,2020-04-13,3,15,30
6,"internal no audit",15,321,4,1,"internal",3,"high",2,3,0.01,0.337859661576485,57,72,1,2020-01-16,2020-03-13,3,11,30
6,"internal no audit",52,322,4,1,"internal",3,"high",4,3,0.819877582795891,0.495794111632053,156,208,0,2020-02-22,2020-07-27,8,30,30
6,"internal no audit",52,323,4,1,"internal",3,"high",4,3,0.01,0.489974760432437,88,140,0,2020-02-22,2020-05-20,8,21,30
6,"internal no audit",52,324,4,1,"internal",3,"high",4,3,0.381773873062138,0.282153144752854,65,117,0,2020-02-22,2020-04-27,8,17,30
6,"internal no audit",52,325,4,1,"internal",3,"high",4,3,0.01,0.396693217119892,65,117,0,2020-02-22,2020-04-27,8,17,30
6,"internal no audit",91,326,4,1,"internal",3,"high",1,3,0.410061293603604,0.303101311209552,80,171,0,2020-04-01,2020-06-20,14,25,30
6,"internal no audit",99,327,4,1,"internal",3,"high",1,3,0.161417550994843,0.3676343541126,75,174,0,2020-04-09,2020-06-23,15,26,30
6,"internal no audit",109,328,4,1,"internal",3,"high",1,3,0.0258407737282649,0.350963363401326,66,175,0,2020-04-19,2020-06-24,16,26,30
6,"internal no audit",120,329,4,1,"internal",3,"high",1,3,0.0741141604129096,0.308633289828807,64,184,0,2020-04-30,2020-07-03,18,27,30
6,"internal no audit",141,330,4,1,"internal",3,"high",1,3,0.01,0.291875481316336,52,193,0,2020-05-21,2020-07-12,21,28,30
6,"internal no audit",153,331,4,1,"internal",3,"high",2,3,0.569979591633633,0.398588491937629,109,262,0,2020-06-02,2020-09-19,23,38,30
6,"internal no audit",153,332,4,1,"internal",3,"high",2,3,0.0383504930398699,0.482236843996777,88,241,0,2020-06-02,2020-08-29,23,35,30
6,"internal no audit",166,333,4,1,"internal",3,"high",1,3,0.688156334081923,0.348398188410241,110,276,0,2020-06-15,2020-10-03,24,40,30
6,"internal no audit",188,334,4,1,"internal",3,"high",1,3,0.01,0.333701702207443,57,245,0,2020-07-07,2020-09-02,28,36,30
6,"internal no audit",191,335,4,1,"internal",3,"high",1,3,0.01,0.460903115979691,79,270,1,2020-07-10,2020-09-27,28,39,30
6,"internal no audit",213,336,4,1,"internal",3,"high",1,3,0.01,0.275268123037914,57,270,0,2020-08-01,2020-09-27,31,39,30
6,"internal no audit",224,337,4,1,"internal",3,"high",1,3,0.121813746234033,0.419451871412869,84,308,1,2020-08-12,2020-11-04,33,45,30
6,"internal no audit",227,338,4,1,"internal",3,"high",2,3,0.389983820636937,0.359071377093038,93,320,0,2020-08-15,2020-11-16,33,46,30
6,"internal no audit",227,339,4,1,"internal",3,"high",2,3,0.01,0.426330435916645,73,300,0,2020-08-15,2020-10-27,33,44,30
6,"internal no audit",229,340,4,1,"internal",3,"high",1,3,0.01,0.319146969520105,55,284,0,2020-08-17,2020-10-11,33,41,30
6,"internal no audit",239,341,4,1,"internal",3,"high",2,3,0.304928412110472,0.31445173988027,74,313,0,2020-08-27,2020-11-09,35,45,30
6,"internal no audit",239,342,4,1,"internal",3,"high",2,3,0.0532333370020739,0.253369428792924,40,279,0,2020-08-27,2020-10-06,35,41,30
6,"internal no audit",246,343,4,1,"internal",3,"high",1,3,0.0868217679130069,0.285850550511536,57,303,0,2020-09-03,2020-10-30,36,44,30
6,"internal no audit",248,344,4,1,"internal",3,"high",1,3,0.01,0.343286238881105,63,311,0,2020-09-05,2020-11-07,36,45,30
6,"internal no audit",256,345,4,1,"internal",3,"high",1,3,0.208992296282146,0.316009524041807,60,316,0,2020-09-13,2020-11-12,37,46,30
6,"internal no audit",261,346,4,1,"internal",3,"high",1,3,0.319788997465027,0.373045650104545,88,349,0,2020-09-18,2020-12-15,38,51,30
6,"internal no audit",271,347,4,1,"internal",3,"high",1,3,0.01,0.236397393855451,46,317,1,2020-09-28,2020-11-13,39,46,30
6,"internal no audit",280,348,4,1,"internal",3,"high",1,3,0.164479615652931,0.366287832098175,78,358,0,2020-10-07,2020-12-24,41,52,30
6,"internal no audit",284,349,4,1,"internal",3,"high",2,3,0.284907906152069,0.301813054769544,72,356,0,2020-10-11,2020-12-22,41,52,30
6,"internal no audit",284,350,4,1,"internal",3,"high",2,3,0.181653175681265,0.422324906267085,90,374,0,2020-10-11,2021-01-09,41,54,30
6,"internal no audit",305,351,4,1,"internal",3,"high",1,3,0.0870335004834807,0.3116564367709,69,374,0,2020-11-01,2021-01-09,44,54,30
6,"internal no audit",326,352,4,1,"internal",3,"high",1,3,0.338831124048249,0.369880159236255,97,423,0,2020-11-22,2021-02-27,47,61,30
6,"internal no audit",337,353,4,1,"internal",3,"high",1,3,0.01,0.268915060522421,46,383,0,2020-12-03,2021-01-18,49,55,30
6,"internal no audit",347,354,4,1,"internal",3,"high",1,3,0.01,0.210528463646216,44,391,0,2020-12-13,2021-01-26,50,56,30
6,"internal no audit",351,355,4,1,"internal",3,"high",1,3,0.437267280200999,0.38703922167971,104,455,0,2020-12-17,2021-03-31,51,65,30
1,"external audit",9,1,3,0,"external",1,"extreme",4,1,0.01,0.344786123062855,9,18,0,2020-01-10,2020-01-19,2,3,31
1,"external audit",9,2,3,0,"external",1,"extreme",4,1,0.399254392748277,0.188534548693609,9,18,0,2020-01-10,2020-01-19,2,3,31
1,"external audit",9,3,3,0,"external",1,"extreme",4,1,0.362510599558901,0.342448861147452,12,21,0,2020-01-10,2020-01-22,2,4,31
1,"external audit",9,4,3,0,"external",1,"extreme",4,1,0.141943732332824,0.290979446618715,14,23,0,2020-01-10,2020-01-24,2,4,31
1,"external audit",117,5,3,0,"external",1,"extreme",1,1,0.389948826127329,0.31321137339465,13,130,0,2020-04-27,2020-05-10,17,19,31
1,"external audit",135,6,3,0,"external",1,"extreme",1,1,0.256341097372894,0.022126887725108,1,136,0,2020-05-15,2020-05-16,20,20,31
1,"external audit",144,7,3,0,"external",1,"extreme",1,1,0.373234761142306,0.267115830211039,8,152,0,2020-05-24,2020-06-01,21,22,31
1,"external audit",205,8,3,0,"external",1,"extreme",1,1,0.01,6.39802978451586e-09,1,206,0,2020-07-24,2020-07-25,30,30,31
1,"external audit",227,9,3,0,"external",1,"extreme",3,1,0.01,3.22545225798838e-15,1,228,0,2020-08-15,2020-08-16,33,33,31
1,"external audit",227,10,3,0,"external",1,"extreme",3,1,0.17729822521069,0.013220343857871,1,228,0,2020-08-15,2020-08-16,33,33,31
1,"external audit",227,11,3,0,"external",1,"extreme",3,1,0.609332461203713,0.00256929293277479,1,228,0,2020-08-15,2020-08-16,33,33,31
1,"external audit",288,12,3,0,"external",1,"extreme",2,1,0.0922139863414277,3.19479322674788e-07,1,289,0,2020-10-15,2020-10-16,42,42,31
1,"external audit",288,13,3,0,"external",1,"extreme",2,1,0.153575792413047,1.88387897561977e-21,1,289,0,2020-10-15,2020-10-16,42,42,31
2,"partner audit",13,14,3,0,"partner",2,"extreme",1,1,0.366620243036764,0.391331710972659,19,32,0,2020-01-14,2020-02-02,3,5,31
2,"partner audit",47,15,3,0,"partner",2,"extreme",2,1,0.01,0.286466950961123,13,60,0,2020-02-17,2020-03-01,7,9,31
2,"partner audit",47,16,3,0,"partner",2,"extreme",2,1,0.387836657824218,0.539297790013066,29,76,0,2020-02-17,2020-03-17,7,12,31
2,"partner audit",120,17,3,0,"partner",2,"extreme",3,1,0.296811424056683,0.11057684900296,3,123,0,2020-04-30,2020-05-03,18,18,31
2,"partner audit",120,18,3,0,"partner",2,"extreme",3,1,0.01,0.0853857816632667,4,124,0,2020-04-30,2020-05-04,18,18,31
2,"partner audit",120,19,3,0,"partner",2,"extreme",3,1,0.250273159569296,0.293186760551619,16,136,0,2020-04-30,2020-05-16,18,20,31
2,"partner audit",131,20,3,0,"partner",2,"extreme",1,1,0.01,0.392384581715433,19,150,0,2020-05-11,2020-05-30,19,22,31
3,"internal audit",42,21,3,0,"internal",3,"extreme",1,1,0.01,0.139277175639348,4,46,0,2020-02-12,2020-02-16,7,7,31
3,"internal audit",66,22,3,0,"internal",3,"extreme",1,1,0.01,0.219591962392219,7,73,0,2020-03-07,2020-03-14,10,11,31
3,"internal audit",72,23,3,0,"internal",3,"extreme",1,1,0.01,0.191015461021009,8,80,0,2020-03-13,2020-03-21,11,12,31
3,"internal audit",267,24,3,0,"internal",3,"extreme",1,1,0.387921677619467,0.0420224818026931,8,275,0,2020-09-24,2020-10-02,39,40,31
4,"external no audit",24,25,3,1,"external",1,"extreme",2,1,0.518130718733165,0.273738192431885,19,43,0,2020-01-25,2020-02-13,4,7,31
4,"external no audit",24,26,3,1,"external",1,"extreme",2,1,0.344043002461233,0.171429534273776,8,32,0,2020-01-25,2020-02-02,4,5,31
4,"external no audit",76,27,3,1,"external",1,"extreme",1,1,0.178860473501681,0.347478630345591,17,93,0,2020-03-17,2020-04-03,12,14,31
4,"external no audit",101,28,3,1,"external",1,"extreme",2,1,0.01,0.329446572758668,10,111,0,2020-04-11,2020-04-21,15,17,31
4,"external no audit",101,29,3,1,"external",1,"extreme",2,1,0.01,0.0678810622173452,7,108,0,2020-04-11,2020-04-18,15,16,31
4,"external no audit",112,30,3,1,"external",1,"extreme",1,1,0.407658512967974,0.320008906316749,17,129,0,2020-04-22,2020-05-09,17,19,31
4,"external no audit",265,31,3,1,"external",1,"extreme",1,1,0.01,5.70196339792684e-07,1,266,0,2020-09-22,2020-09-23,39,39,31
5,"partner no audit",33,32,3,1,"partner",2,"extreme",1,1,0.01,0.318444505016147,14,47,0,2020-02-03,2020-02-17,5,7,31
5,"partner no audit",41,33,3,1,"partner",2,"extreme",1,1,0.01,0.320959024735766,16,57,0,2020-02-11,2020-02-27,7,9,31
5,"partner no audit",80,34,3,1,"partner",2,"extreme",4,1,0.0419399364388522,0.223531136145428,10,90,0,2020-03-21,2020-03-31,12,14,31
5,"partner no audit",80,35,3,1,"partner",2,"extreme",4,1,0.825837688516589,0.644055876493298,42,122,0,2020-03-21,2020-05-02,12,18,31
5,"partner no audit",80,36,3,1,"partner",2,"extreme",4,1,0.198155099128887,0.386511092193524,24,104,0,2020-03-21,2020-04-14,12,16,31
5,"partner no audit",80,37,3,1,"partner",2,"extreme",4,1,0.01,0.178587474763642,13,93,0,2020-03-21,2020-04-03,12,14,31
5,"partner no audit",130,38,3,1,"partner",2,"extreme",1,1,0.429090253814369,0.179214740249098,15,145,0,2020-05-10,2020-05-25,19,21,31
5,"partner no audit",204,39,3,1,"partner",2,"extreme",1,1,0.328696919222213,0.0761101233670002,3,207,0,2020-07-23,2020-07-26,30,30,31
5,"partner no audit",211,40,3,1,"partner",2,"extreme",1,1,0.01,0.24585288636542,14,225,0,2020-07-30,2020-08-13,31,33,31
5,"partner no audit",263,41,3,1,"partner",2,"extreme",1,1,0.611108362604577,0.0714636848312574,4,267,0,2020-09-20,2020-09-24,38,39,31
5,"partner no audit",348,42,3,1,"partner",2,"extreme",3,1,0.0670808558290839,0.00425114780911853,1,349,0,2020-12-14,2020-12-15,50,51,31
5,"partner no audit",348,43,3,1,"partner",2,"extreme",3,1,0.01,0.00728069891609301,2,350,0,2020-12-14,2020-12-16,50,51,31
5,"partner no audit",348,44,3,1,"partner",2,"extreme",3,1,0.195486337526967,0.00276738994155289,1,349,0,2020-12-14,2020-12-15,50,51,31
5,"partner no audit",350,45,3,1,"partner",2,"extreme",1,1,0.383733718717948,0.0212599189576641,1,351,0,2020-12-16,2020-12-17,51,51,31
6,"internal no audit",42,46,3,1,"internal",3,"extreme",2,1,0.343781934159489,0.50251963118762,33,75,0,2020-02-12,2020-03-16,7,11,31
6,"internal no audit",42,47,3,1,"internal",3,"extreme",2,1,0.157648669903228,0.146419986315658,11,53,0,2020-02-12,2020-02-23,7,8,31
6,"internal no audit",84,48,3,1,"internal",3,"extreme",1,1,0.01,0.129818120437601,9,93,0,2020-03-25,2020-04-03,13,14,31
6,"internal no audit",166,49,3,1,"internal",3,"extreme",1,1,0.0225224343720719,0.109956106599926,8,174,0,2020-06-15,2020-06-23,24,26,31
6,"internal no audit",174,50,3,1,"internal",3,"extreme",1,1,0.189615728739595,0.198908440701097,15,189,0,2020-06-23,2020-07-08,26,28,31
6,"internal no audit",181,51,3,1,"internal",3,"extreme",1,1,0.307801795750056,0.24232975942491,21,202,0,2020-06-30,2020-07-21,27,30,31
6,"internal no audit",183,52,3,1,"internal",3,"extreme",1,1,0.296774170613009,0.245518438504104,25,208,0,2020-07-02,2020-07-27,27,30,31
6,"internal no audit",236,53,3,1,"internal",3,"extreme",1,1,0.0775351524483732,0.168335890155045,9,245,0,2020-08-24,2020-09-02,34,36,31
6,"internal no audit",251,54,3,1,"internal",3,"extreme",1,1,0.01,0.27171854175848,15,266,0,2020-09-08,2020-09-23,37,39,31
6,"internal no audit",252,55,3,1,"internal",3,"extreme",1,1,0.300981174442328,0.0379836980415533,4,256,0,2020-09-09,2020-09-13,37,37,31
1,"external audit",10,56,3,0,"external",1,"critical",1,2,0.56079586886281,0.188560729766194,12,22,0,2020-01-11,2020-01-23,2,4,31
1,"external audit",11,57,3,0,"external",1,"critical",1,2,0.01,0.242254453918819,18,29,0,2020-01-12,2020-01-30,2,5,31
1,"external audit",44,58,3,0,"external",1,"critical",2,2,0.01,0.277731643596918,25,69,0,2020-02-14,2020-03-10,7,11,31
1,"external audit",44,59,3,0,"external",1,"critical",2,2,0.425515240989645,0.379002209872329,29,73,0,2020-02-14,2020-03-14,7,11,31
1,"external audit",62,60,3,0,"external",1,"critical",1,2,0.01,0.216620928289146,14,76,0,2020-03-03,2020-03-17,10,12,31
1,"external audit",68,61,3,0,"external",1,"critical",1,2,0.170891223137821,0.476029804685165,18,86,0,2020-03-09,2020-03-27,10,13,31
1,"external audit",97,62,3,0,"external",1,"critical",2,2,0.302743534882248,0.607538753787819,45,142,0,2020-04-07,2020-05-22,15,21,31
1,"external audit",97,63,3,0,"external",1,"critical",2,2,0.511942013534073,0.248806337446029,24,121,0,2020-04-07,2020-05-01,15,18,31
1,"external audit",100,64,3,0,"external",1,"critical",1,2,0.335422849919152,0.277625185878856,22,122,0,2020-04-10,2020-05-02,15,18,31
1,"external audit",107,65,3,0,"external",1,"critical",1,2,0.466788582370513,0.353990510628382,27,134,0,2020-04-17,2020-05-14,16,20,31
1,"external audit",192,66,3,0,"external",1,"critical",4,2,0.704616064224977,0.315728479656401,27,219,0,2020-07-11,2020-08-07,28,32,31
1,"external audit",192,67,3,0,"external",1,"critical",4,2,0.0703350881678495,0.0924347465350831,10,202,0,2020-07-11,2020-07-21,28,30,31
1,"external audit",192,68,3,0,"external",1,"critical",4,2,0.825981524177579,0.345157655889942,35,227,0,2020-07-11,2020-08-15,28,33,31
1,"external audit",192,69,3,0,"external",1,"critical",4,2,0.645546533672475,0.336782767938232,23,215,0,2020-07-11,2020-08-03,28,31,31
1,"external audit",216,70,3,0,"external",1,"critical",2,2,0.01,0.196058092611825,18,234,0,2020-08-04,2020-08-22,32,34,31
1,"external audit",216,71,3,0,"external",1,"critical",2,2,0.01,0.278014735994566,27,243,0,2020-08-04,2020-08-31,32,35,31
1,"external audit",235,72,3,0,"external",1,"critical",1,2,0.408234506735625,0.406679205446963,34,269,0,2020-08-23,2020-09-26,34,39,31
1,"external audit",249,73,3,0,"external",1,"critical",1,2,0.01,0.161320844435284,13,262,0,2020-09-06,2020-09-19,36,38,31
1,"external audit",267,74,3,0,"external",1,"critical",4,2,0.01,0.0784704560660085,8,275,0,2020-09-24,2020-10-02,39,40,31
1,"external audit",267,75,3,0,"external",1,"critical",4,2,0.01,0.113435285497259,11,278,0,2020-09-24,2020-10-05,39,40,31
1,"external audit",267,76,3,0,"external",1,"critical",4,2,0.01,0.41934900355363,36,303,0,2020-09-24,2020-10-30,39,44,31
1,"external audit",267,77,3,0,"external",1,"critical",4,2,0.755619680244105,0.309309047619084,36,303,1,2020-09-24,2020-10-30,39,44,31
1,"external audit",276,78,3,0,"external",1,"critical",2,2,0.551345478348747,0.292925702168476,22,298,0,2020-10-03,2020-10-25,40,43,31
1,"external audit",276,79,3,0,"external",1,"critical",2,2,0.01,0.151519557573475,11,287,0,2020-10-03,2020-10-14,40,42,31
1,"external audit",289,80,3,0,"external",1,"critical",1,2,0.079372065890675,0.176439506313798,11,300,0,2020-10-16,2020-10-27,42,44,31
2,"partner audit",23,81,3,0,"partner",2,"critical",3,2,0.352259989676178,0.470482319628223,46,69,0,2020-01-24,2020-03-10,4,11,31
2,"partner audit",23,82,3,0,"partner",2,"critical",3,2,0.270312866071471,0.222663935491365,16,39,0,2020-01-24,2020-02-09,4,6,31
2,"partner audit",23,83,3,0,"partner",2,"critical",3,2,0.250604289241162,0.467675649323152,36,59,0,2020-01-24,2020-02-29,4,9,31
2,"partner audit",66,84,3,0,"partner",2,"critical",1,2,0.233584612896895,0.335243530897727,24,90,0,2020-03-07,2020-03-31,10,14,31
2,"partner audit",104,85,3,0,"partner",2,"critical",1,2,0.558954148521495,0.350791828527987,33,137,0,2020-04-14,2020-05-17,16,20,31
2,"partner audit",106,86,3,0,"partner",2,"critical",1,2,0.273226626227251,0.381533402808364,31,137,0,2020-04-16,2020-05-17,16,20,31
2,"partner audit",112,87,3,0,"partner",2,"critical",1,2,0.1267104623623,0.276096437058685,17,129,0,2020-04-22,2020-05-09,17,19,31
2,"partner audit",136,88,3,0,"partner",2,"critical",1,2,0.0848044275145908,0.153556311095662,10,146,0,2020-05-16,2020-05-26,20,22,31
2,"partner audit",156,89,3,0,"partner",2,"critical",1,2,0.565660859784493,0.381820878783773,45,201,0,2020-06-05,2020-07-20,23,29,31
2,"partner audit",163,90,3,0,"partner",2,"critical",1,2,0.00936932605647958,0.327547480027482,22,185,0,2020-06-12,2020-07-04,24,27,31
2,"partner audit",184,91,3,0,"partner",2,"critical",1,2,0.01,0.260867210033636,18,202,0,2020-07-03,2020-07-21,27,30,31
2,"partner audit",362,92,3,0,"partner",2,"critical",3,2,0.294307628138861,0.14101021121124,6,368,0,2020-12-28,2021-01-03,52,53,31
2,"partner audit",362,93,3,0,"partner",2,"critical",3,2,0.47830078367883,0.351557142840352,24,386,0,2020-12-28,2021-01-21,52,56,31
2,"partner audit",362,94,3,0,"partner",2,"critical",3,2,0.0910741059359419,0.137218931706627,13,375,0,2020-12-28,2021-01-10,52,54,31
2,"partner audit",364,95,3,0,"partner",2,"critical",1,2,0.221249613096818,0.56559032135627,41,405,0,2020-12-30,2021-02-09,53,58,31
3,"internal audit",16,96,3,0,"internal",3,"critical",1,2,0.0115191782014677,0.586315841977576,50,66,0,2020-01-17,2020-03-07,3,10,31
3,"internal audit",33,97,3,0,"internal",3,"critical",1,2,0.83015434585951,0.248769046778438,47,80,0,2020-02-03,2020-03-21,5,12,31
3,"internal audit",37,98,3,0,"internal",3,"critical",1,2,0.01,0.371033451181048,33,70,0,2020-02-07,2020-03-11,6,11,31
3,"internal audit",39,99,3,0,"internal",3,"critical",2,2,0.01,0.293859479866104,21,60,0,2020-02-09,2020-03-01,6,9,31
3,"internal audit",39,100,3,0,"internal",3,"critical",2,2,0.190242909361855,0.317984003232796,24,63,1,2020-02-09,2020-03-04,6,10,31
3,"internal audit",74,101,3,0,"internal",3,"critical",1,2,0.01,0.373478066342151,31,105,0,2020-03-15,2020-04-15,11,16,31
3,"internal audit",100,102,3,0,"internal",3,"critical",1,2,0.01,0.395608791115093,35,135,0,2020-04-10,2020-05-15,15,20,31
3,"internal audit",113,103,3,0,"internal",3,"critical",1,2,0.164141283785415,0.474711573291767,47,160,0,2020-04-23,2020-06-09,17,24,31
3,"internal audit",137,104,3,0,"internal",3,"critical",1,2,0.0818724494192214,0.339725269223483,19,156,0,2020-05-17,2020-06-05,20,23,31
3,"internal audit",147,105,3,0,"internal",3,"critical",1,2,0.866646863645922,0.390007697100139,55,202,0,2020-05-27,2020-07-21,22,30,31
3,"internal audit",180,106,3,0,"internal",3,"critical",1,2,0.755897464487748,0.361897636621283,47,227,0,2020-06-29,2020-08-15,26,33,31
3,"internal audit",188,107,3,0,"internal",3,"critical",1,2,0.0832394095729211,0.350804960782415,26,214,0,2020-07-07,2020-08-02,28,31,31
3,"internal audit",207,108,3,0,"internal",3,"critical",1,2,0.54686078170281,0.406399410947667,59,266,0,2020-07-26,2020-09-23,30,39,31
3,"internal audit",230,109,3,0,"internal",3,"critical",1,2,0.537805564932411,0.240958460847703,30,260,0,2020-08-18,2020-09-17,34,38,31
3,"internal audit",273,110,3,0,"internal",3,"critical",1,2,0.0603701037043938,0.238690772723788,24,297,0,2020-09-30,2020-10-24,40,43,31
3,"internal audit",296,111,3,0,"internal",3,"critical",1,2,0.540374652362446,0.265345540998298,34,330,0,2020-10-23,2020-11-26,43,48,31
3,"internal audit",307,112,3,0,"internal",3,"critical",2,2,0.0473782311175988,0.342757437541764,26,333,0,2020-11-03,2020-11-29,45,48,31
3,"internal audit",307,113,3,0,"internal",3,"critical",2,2,0.456560324597409,0.416511097630658,61,368,0,2020-11-03,2021-01-03,45,53,31
