"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"13",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2019-10-16",53,13804
"13",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2020-07-11",53,13805
"13",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"Critical","2020-05-16",53,13806
"13",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2020-02-01",53,13807
"13",40,"Test Team 2",2020-10-06,2020-11-10,1,35,"High","2019-11-30",45,13808
"14",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2018-10-25",53,13809
"14",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"Critical","2017-04-18",53,13810
"14",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"Critical","2020-04-24",53,13811
"14",40,"Test Team 2",2020-10-04,2021-01-01,0,89,"Critical","2020-08-19",53,13812
"14",40,"Test Team 2",2020-10-04,2021-01-01,0,89,"Critical","2019-04-10",53,13813
"14",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2019-08-27",53,13814
"14",40,"Test Team 2",2020-10-06,2020-12-14,1,69,"Critical","2020-03-10",50,13815
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2020-07-28",53,13816
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"Critical","2019-12-14",53,13817
"15",40,"Test Team 2",2020-10-05,2021-01-01,0,88,"Critical","2020-01-31",53,13818
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"Critical","2019-11-28",53,13819
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2019-10-24",53,13820
"15",40,"Test Team 2",2020-10-05,2021-01-01,0,88,"Critical","2020-09-09",53,13821
"15",40,"Test Team 2",2020-10-04,2021-01-01,0,89,"High","2020-03-31",53,13822
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2020-03-08",53,13823
"15",40,"Test Team 2",2020-10-06,2021-01-01,0,87,"High","2018-04-29",53,13824
"15",40,"Test Team 2",2020-10-04,2020-10-20,1,16,"Critical","2019-10-11",42,13825
"1",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-04-25",53,13826
"1",41,"Test Team 2",2020-10-13,2020-10-20,1,7,"Critical","2018-02-21",42,13827
"1",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-04-10",53,13828
"1",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-03-23",53,13829
"1",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-07-05",53,13830
"1",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-09-23",53,13831
"1",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-03-14",53,13832
"1",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2017-12-05",53,13833
"1",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-08-28",53,13834
"1",41,"Test Team 2",2020-10-13,2020-11-15,1,33,"Critical","2020-09-30",46,13835
"1",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-06-03",53,13836
"1",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-04-24",53,13837
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-03-02",53,13838
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-01-10",53,13839
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-08-19",53,13840
"2",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-05-27",53,13841
"2",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2019-10-19",53,13842
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-12-18",53,13843
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-03",53,13844
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-04-09",53,13845
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-17",53,13846
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-06-03",53,13847
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-07-15",53,13848
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-23",53,13849
"2",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2019-12-07",53,13850
"2",41,"Test Team 2",2020-10-13,2020-11-10,1,28,"Critical","2020-06-01",45,13851
"2",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-05-23",53,13852
"2",41,"Test Team 2",2020-10-13,2020-12-08,1,56,"High","2020-02-25",49,13853
"3",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-04-18",53,13854
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-03-16",53,13855
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-12-13",53,13856
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-10-01",53,13857
"3",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-07-15",53,13858
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-10",53,13859
"3",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2019-10-18",53,13860
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-09-18",53,13861
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-01-10",53,13862
"3",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-04-13",53,13863
"3",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2018-07-22",53,13864
"3",41,"Test Team 2",2020-10-13,2020-12-29,1,77,"Critical","2019-12-07",52,13865
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-06-08",53,13866
"3",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-02-19",53,13867
"4",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-07-31",53,13868
"4",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2019-12-16",53,13869
"4",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-03-08",53,13870
"4",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-07-09",53,13871
"4",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-09-22",53,13872
"5",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-02-02",53,13873
"6",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-07-23",53,13874
"7",41,"Test Team 2",2020-10-13,2020-11-16,1,34,"High","2020-03-03",46,13875
"7",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-01-14",53,13876
"7",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-03-12",53,13877
"7",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-05-06",53,13878
"7",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2018-11-09",53,13879
"7",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-02-02",53,13880
"7",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-09-30",53,13881
"7",41,"Test Team 2",2020-10-13,2020-11-18,1,36,"Critical","2020-05-27",47,13882
"7",41,"Test Team 2",2020-10-13,2020-12-21,1,69,"Critical","2017-09-15",51,13883
"8",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2019-11-30",53,13884
"8",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-02-19",53,13885
"8",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-09-29",53,13886
"8",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-01-07",53,13887
"8",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-01-04",53,13888
"8",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2019-12-02",53,13889
"8",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-07-13",53,13890
"8",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-07-17",53,13891
"8",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2019-02-27",53,13892
"8",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2019-10-17",53,13893
"8",41,"Test Team 2",2020-10-13,2020-11-17,1,35,"Critical","2019-01-01",46,13894
"9",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-10-13",53,13895
"9",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-03-04",53,13896
"9",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-11-03",53,13897
"10",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-07-04",53,13898
"10",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-10-15",53,13899
"10",41,"Test Team 2",2020-10-12,2020-12-29,1,78,"High","2018-02-13",52,13900
"10",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2017-11-12",53,13901
"10",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-02-24",53,13902
"10",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-06-19",53,13903
"10",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-07-26",53,13904
"10",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-11-18",53,13905
"10",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-07-03",53,13906
"10",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-07-13",53,13907
"10",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-03-08",53,13908
"10",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-02-13",53,13909
"11",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-08-09",53,13910
"11",41,"Test Team 2",2020-10-13,2020-12-22,1,70,"High","2020-05-29",51,13911
"11",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-01-16",53,13912
"11",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-09-05",53,13913
"11",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-05-04",53,13914
"11",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Extreme","2019-12-26",53,13915
"12",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-07-17",53,13916
"12",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-03",53,13917
"12",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-06-03",53,13918
"12",41,"Test Team 2",2020-10-13,2020-12-21,1,69,"High","2020-09-27",51,13919
"12",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-01-04",53,13920
"12",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-06-30",53,13921
"12",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-02",53,13922
"12",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-04-27",53,13923
"13",41,"Test Team 2",2020-10-13,2020-10-19,1,6,"Critical","2020-04-14",42,13924
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-09-01",53,13925
"13",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-03-24",53,13926
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-10-28",53,13927
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-02",53,13928
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-10-05",53,13929
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-05-28",53,13930
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-05-27",53,13931
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-04-19",53,13932
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-10-24",53,13933
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-11",53,13934
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-11-10",53,13935
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-01-01",53,13936
"13",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-02-27",53,13937
"13",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-09-28",53,13938
"14",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-01-02",53,13939
"14",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2019-11-24",53,13940
"14",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-04-25",53,13941
"14",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2019-02-20",53,13942
"14",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-05-30",53,13943
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-05-20",53,13944
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2018-02-20",53,13945
"15",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-08-04",53,13946
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-07-10",53,13947
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-06-18",53,13948
"15",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"High","2020-01-13",53,13949
"15",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-08-04",53,13950
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2019-12-04",53,13951
"15",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"Critical","2020-01-21",53,13952
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-06-06",53,13953
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-03-28",53,13954
"15",41,"Test Team 2",2020-10-11,2021-01-01,0,82,"High","2020-04-03",53,13955
"15",41,"Test Team 2",2020-10-12,2021-01-01,0,81,"Critical","2020-05-17",53,13956
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-04-23",53,13957
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2019-12-04",53,13958
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-06-11",53,13959
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"High","2020-10-10",53,13960
"15",41,"Test Team 2",2020-10-13,2021-01-01,0,80,"Critical","2020-04-13",53,13961
"15",41,"Test Team 2",2020-10-13,2020-10-15,1,2,"Critical","2020-03-10",42,13962
"1",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-04-05",53,13963
"1",42,"Test Team 2",2020-10-19,2020-12-15,1,57,"Critical","2020-10-14",50,13964
"1",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-10-22",53,13965
"1",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-07-07",53,13966
"1",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"High","2019-07-31",48,13967
"1",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-05-31",53,13968
"1",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-01-15",53,13969
"1",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"Critical","2017-07-23",48,13970
"1",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-04-01",53,13971
"1",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-10-19",53,13972
"1",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2019-11-05",53,13973
"1",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-08-25",53,13974
"2",42,"Test Team 2",2020-10-19,2020-10-21,1,2,"Critical","2019-05-09",43,13975
"2",42,"Test Team 2",2020-10-19,2020-10-26,1,7,"Critical","2018-10-05",43,13976
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-04-23",53,13977
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-09",53,13978
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-05-12",53,13979
"2",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-03-20",53,13980
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-12-06",53,13981
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-02-02",53,13982
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-05-29",53,13983
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-05-12",53,13984
"2",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2019-07-21",53,13985
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-05-22",53,13986
"2",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-01-29",53,13987
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-02-09",53,13988
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2017-12-27",53,13989
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-24",53,13990
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-04-02",53,13991
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-10-11",53,13992
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-12",53,13993
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-10-08",53,13994
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-03",53,13995
"3",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-04-23",53,13996
"3",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-06-28",53,13997
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-08",53,13998
"3",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-06-21",53,13999
"4",42,"Test Team 2",2020-10-20,2020-11-24,1,35,"Critical","2020-09-01",47,14000
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-05",53,14001
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-05-13",53,14002
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-02",53,14003
"4",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"Critical","2020-07-13",48,14004
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-12-08",53,14005
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-09-20",53,14006
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-08-30",53,14007
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-21",53,14008
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2019-11-25",53,14009
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2019-01-03",53,14010
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-09-14",53,14011
"5",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-05-24",53,14012
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-08",53,14013
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-06-05",53,14014
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-03-29",53,14015
"6",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2019-04-09",53,14016
"6",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2018-12-07",53,14017
"7",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-11",53,14018
"7",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-11-21",53,14019
"7",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-02-04",53,14020
"7",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-09-04",53,14021
"7",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-06-05",53,14022
"7",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-06-19",53,14023
"7",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-29",53,14024
"7",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-12-28",53,14025
"7",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2020-03-22",53,14026
"7",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-07-15",53,14027
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-09",53,14028
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-04-19",53,14029
"8",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2019-12-29",53,14030
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-04-24",53,14031
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-12-25",53,14032
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-10",53,14033
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-09-08",53,14034
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-21",53,14035
"8",42,"Test Team 2",2020-10-18,2020-10-27,1,9,"Critical","2019-05-21",43,14036
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-08",53,14037
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-17",53,14038
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-07",53,14039
"9",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-08-16",53,14040
"9",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2020-01-31",53,14041
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-03-06",53,14042
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-05-29",53,14043
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-08-21",53,14044
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-01-13",53,14045
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-26",53,14046
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-30",53,14047
"9",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-08-11",53,14048
"10",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-04-11",53,14049
"10",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-05-17",53,14050
"10",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-03-12",53,14051
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-17",53,14052
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-09",53,14053
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-05-29",53,14054
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-08",53,14055
"10",42,"Test Team 2",2020-10-18,2020-12-22,1,65,"High","2020-07-16",51,14056
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-03-20",53,14057
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-16",53,14058
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-29",53,14059
"11",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-03-30",53,14060
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-10-11",53,14061
"11",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-03-15",53,14062
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-23",53,14063
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-09-21",53,14064
"11",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-02-21",53,14065
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-26",53,14066
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-07",53,14067
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-25",53,14068
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2018-01-16",53,14069
"12",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-04-01",53,14070
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-03-15",53,14071
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-01-13",53,14072
"12",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2018-10-22",53,14073
"13",42,"Test Team 2",2020-10-20,2020-12-14,1,55,"High","2020-01-13",50,14074
"13",42,"Test Team 2",2020-10-20,2020-10-21,1,1,"Critical","2019-12-01",43,14075
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-05-03",53,14076
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-06-21",53,14077
"13",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-01-30",53,14078
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-01-03",53,14079
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-01-12",53,14080
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-10-16",53,14081
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-06",53,14082
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-03",53,14083
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-01-31",53,14084
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-01-26",53,14085
"14",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2020-08-29",53,14086
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-04",53,14087
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-02-22",53,14088
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-11",53,14089
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-06",53,14090
"14",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-09-14",53,14091
"14",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-08-18",53,14092
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-10-12",53,14093
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-28",53,14094
"15",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-08-08",53,14095
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-10-03",53,14096
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-02-10",53,14097
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-03",53,14098
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-09-07",53,14099
"15",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-07-27",53,14100
