"team","week","group","first.seen","last.seen","status","time.diff","severity","vuln.date","week.end","id"
"2",42,"Test Team 2",2020-10-20,2020-12-08,1,49,"Critical","2020-07-07",49,14094
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-28",53,14095
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-12-06",53,14096
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-10",53,14097
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-05-19",53,14098
"2",42,"Test Team 2",2020-10-20,2020-11-03,1,14,"Critical","2020-03-07",44,14099
"2",42,"Test Team 2",2020-10-18,2020-12-08,1,51,"High","2020-08-28",49,14100
"2",42,"Test Team 2",2020-10-20,2020-11-03,1,14,"Critical","2020-09-03",44,14101
"2",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-04-13",53,14102
"3",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-04-15",53,14103
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-01-30",53,14104
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-02-20",53,14105
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-02-13",53,14106
"3",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-05-26",53,14107
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-01",53,14108
"3",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-09-14",53,14109
"3",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2019-11-05",53,14110
"3",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-12-18",53,14111
"3",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-08-24",53,14112
"3",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2019-10-20",53,14113
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-01-26",53,14114
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-10-30",53,14115
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-07-10",53,14116
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-12-03",53,14117
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-23",53,14118
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-19",53,14119
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-12-22",53,14120
"4",42,"Test Team 2",2020-10-20,2020-10-27,1,7,"Critical","2020-10-10",43,14121
"4",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-07-26",53,14122
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-08-07",53,14123
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-06-01",53,14124
"4",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-12",53,14125
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-12-09",53,14126
"5",42,"Test Team 2",2020-10-20,2020-10-27,1,7,"Critical","2020-09-21",43,14127
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-06-15",53,14128
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2018-11-02",53,14129
"5",42,"Test Team 2",2020-10-20,2020-10-22,1,2,"Critical","2019-12-12",43,14130
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-04",53,14131
"5",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"High","2020-09-09",48,14132
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-05-10",53,14133
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-11",53,14134
"5",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"High","2020-04-09",48,14135
"5",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-06-09",53,14136
"5",42,"Test Team 2",2020-10-20,2020-11-15,1,26,"Critical","2020-01-23",46,14137
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-26",53,14138
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-06",53,14139
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-01-17",53,14140
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2018-11-26",53,14141
"5",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-03-23",53,14142
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-30",53,14143
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-11",53,14144
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-02-10",53,14145
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-12-12",53,14146
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-13",53,14147
"6",42,"Test Team 2",2020-10-19,2020-10-27,1,8,"Critical","2020-09-02",43,14148
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2018-06-10",53,14149
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-16",53,14150
"6",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-11-23",53,14151
"7",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2020-07-28",53,14152
"8",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-02-23",53,14153
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-01-11",53,14154
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-01",53,14155
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-27",53,14156
"8",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2020-04-17",53,14157
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2018-12-25",53,14158
"8",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-04-08",53,14159
"8",42,"Test Team 2",2020-10-20,2020-12-22,1,63,"Critical","2020-05-12",51,14160
"8",42,"Test Team 2",2020-10-20,2020-11-08,1,19,"Critical","2020-06-23",45,14161
"8",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-08",53,14162
"8",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"High","2018-12-03",53,14163
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-06",53,14164
"9",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2020-02-19",53,14165
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-02-28",53,14166
"9",42,"Test Team 2",2020-10-20,2020-12-01,1,42,"Critical","2020-09-19",48,14167
"9",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-01-15",53,14168
"9",42,"Test Team 2",2020-10-18,2020-12-08,1,51,"High","2020-10-01",49,14169
"9",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-03-31",53,14170
"9",42,"Test Team 2",2020-10-20,2020-12-15,1,56,"High","2020-04-18",50,14171
"10",42,"Test Team 2",2020-10-20,2020-11-08,1,19,"Critical","2017-02-27",45,14172
"10",42,"Test Team 2",2020-10-20,2020-11-17,1,28,"Critical","2017-04-23",46,14173
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-04-22",53,14174
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-29",53,14175
"10",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-01-28",53,14176
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-03-25",53,14177
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-14",53,14178
"11",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2018-11-13",53,14179
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-05-17",53,14180
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-08-12",53,14181
"11",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-02-17",53,14182
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-08-24",53,14183
"12",42,"Test Team 2",2020-10-20,2020-11-15,1,26,"Critical","2019-03-24",46,14184
"12",42,"Test Team 2",2020-10-18,2020-12-22,1,65,"High","2020-08-09",51,14185
"12",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-01-24",53,14186
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-23",53,14187
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-02-15",53,14188
"12",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2018-03-25",53,14189
"12",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2020-01-28",53,14190
"12",42,"Test Team 2",2020-10-20,2020-10-20,1,0,"Critical","2020-08-14",42,14191
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-05",53,14192
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-06-24",53,14193
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-07-27",53,14194
"13",42,"Test Team 2",2020-10-20,2020-10-20,1,0,"Extreme","2020-06-16",42,14195
"13",42,"Test Team 2",2020-10-20,2020-11-03,1,14,"Critical","2020-08-14",44,14196
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-05-24",53,14197
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-05-24",53,14198
"13",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-09-25",53,14199
"13",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2019-11-28",53,14200
"13",42,"Test Team 2",2020-10-20,2020-10-28,1,8,"Critical","2020-06-26",44,14201
"14",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-12-17",53,14202
"14",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-08-15",53,14203
"14",42,"Test Team 2",2020-10-19,2020-12-01,1,43,"Critical","2020-02-26",48,14204
"14",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-05-11",53,14205
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2019-11-15",53,14206
"15",42,"Test Team 2",2020-10-19,2020-12-01,1,43,"High","2020-06-17",48,14207
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2020-07-10",53,14208
"15",42,"Test Team 2",2020-10-20,2020-12-29,1,70,"High","2019-11-30",52,14209
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-01-25",53,14210
"15",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2019-12-25",53,14211
"15",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"High","2019-07-23",53,14212
"15",42,"Test Team 2",2020-10-19,2021-01-01,0,74,"Critical","2019-12-12",53,14213
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"High","2019-01-18",53,14214
"15",42,"Test Team 2",2020-10-20,2020-12-29,1,70,"High","2019-01-01",52,14215
"15",42,"Test Team 2",2020-10-20,2021-01-01,0,73,"Critical","2020-09-02",53,14216
"15",42,"Test Team 2",2020-10-18,2021-01-01,0,75,"Critical","2020-06-15",53,14217
"1",43,"Test Team 2",2020-10-25,2020-12-21,1,57,"High","2020-02-21",51,14218
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-23",53,14219
"2",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2020-09-17",53,14220
"2",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2019-12-22",53,14221
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-08-26",53,14222
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-07",53,14223
"2",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-09-25",53,14224
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-07",53,14225
"2",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2017-12-28",53,14226
"2",43,"Test Team 2",2020-10-27,2020-12-22,1,56,"High","2018-10-31",51,14227
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-04-13",53,14228
"2",43,"Test Team 2",2020-10-27,2020-11-05,1,9,"High","2020-01-05",45,14229
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-03-04",53,14230
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-19",53,14231
"2",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-01-06",53,14232
"2",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-01-16",53,14233
"3",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-18",53,14234
"3",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2020-05-14",53,14235
"3",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-05-11",53,14236
"3",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-17",53,14237
"3",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-06-27",53,14238
"3",43,"Test Team 2",2020-10-27,2020-12-01,1,35,"High","2020-03-20",48,14239
"3",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-01-26",53,14240
"3",43,"Test Team 2",2020-10-27,2020-10-27,1,0,"Critical","2020-01-05",43,14241
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-01-12",53,14242
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-05-07",53,14243
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-23",53,14244
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-06-16",53,14245
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-01-24",53,14246
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-01-01",53,14247
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-21",53,14248
"4",43,"Test Team 2",2020-10-26,2020-12-15,1,50,"High","2020-07-29",50,14249
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-23",53,14250
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-06",53,14251
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-11-07",53,14252
"4",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2020-08-04",53,14253
"4",43,"Test Team 2",2020-10-27,2020-11-17,1,21,"Critical","2019-12-08",46,14254
"4",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2018-11-14",53,14255
"4",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2019-09-30",53,14256
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-08-16",53,14257
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-15",53,14258
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2018-12-03",53,14259
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-01-22",53,14260
"5",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2019-11-19",53,14261
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-28",53,14262
"5",43,"Test Team 2",2020-10-27,2020-12-13,1,47,"High","2020-07-13",50,14263
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-06-29",53,14264
"5",43,"Test Team 2",2020-10-25,2020-12-22,1,58,"High","2020-06-05",51,14265
"5",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-05-01",53,14266
"5",43,"Test Team 2",2020-10-25,2020-11-03,1,9,"High","2020-06-29",44,14267
"5",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2019-07-06",53,14268
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-12-22",53,14269
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-01-26",53,14270
"5",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-06-19",53,14271
"5",43,"Test Team 2",2020-10-27,2020-12-01,1,35,"Critical","2020-03-09",48,14272
"5",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"Critical","2019-05-29",53,14273
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-23",53,14274
"5",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-14",53,14275
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-15",53,14276
"6",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"Critical","2020-03-29",53,14277
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-01-27",53,14278
"6",43,"Test Team 2",2020-10-27,2020-12-01,1,35,"High","2019-01-02",48,14279
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-02-21",53,14280
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-01-29",53,14281
"6",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"Critical","2019-12-15",53,14282
"6",43,"Test Team 2",2020-10-27,2020-11-03,1,7,"Critical","2020-07-01",44,14283
"6",43,"Test Team 2",2020-10-27,2020-10-29,1,2,"High","2020-04-30",44,14284
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-04-05",53,14285
"6",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2020-07-12",53,14286
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-21",53,14287
"6",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2018-11-05",53,14288
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-06-23",53,14289
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-07-08",53,14290
"7",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2018-08-28",53,14291
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-06-17",53,14292
"7",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2019-11-10",53,14293
"7",43,"Test Team 2",2020-10-27,2020-11-17,1,21,"High","2020-05-27",46,14294
"7",43,"Test Team 2",2020-10-27,2020-11-10,1,14,"Critical","2019-05-13",45,14295
"7",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2020-10-19",53,14296
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-03-29",53,14297
"7",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2019-11-29",53,14298
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-10-12",53,14299
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-27",53,14300
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-02-18",53,14301
"7",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2020-01-15",53,14302
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-14",53,14303
"7",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-29",53,14304
"8",43,"Test Team 2",2020-10-27,2020-11-03,1,7,"Critical","2019-11-22",44,14305
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2018-12-28",53,14306
"8",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2019-05-20",53,14307
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-13",53,14308
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-05-07",53,14309
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-04-18",53,14310
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-06-09",53,14311
"8",43,"Test Team 2",2020-10-26,2020-10-27,1,1,"Critical","2020-06-24",43,14312
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-06-11",53,14313
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Extreme","2020-10-05",53,14314
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-03-01",53,14315
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-11-03",53,14316
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-04-29",53,14317
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-10-17",53,14318
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-05-13",53,14319
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-04-27",53,14320
"8",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-03-04",53,14321
"9",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-03-30",53,14322
"9",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2019-11-24",53,14323
"9",43,"Test Team 2",2020-10-26,2020-11-24,1,29,"High","2016-01-08",47,14324
"9",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-04-30",53,14325
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-12-09",53,14326
"10",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-04-10",53,14327
"10",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"Critical","2020-06-11",53,14328
"10",43,"Test Team 2",2020-10-27,2020-11-18,1,22,"Critical","2020-02-25",47,14329
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-07-04",53,14330
"10",43,"Test Team 2",2020-10-27,2020-11-10,1,14,"Critical","2020-03-10",45,14331
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-09",53,14332
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-09-11",53,14333
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-11-10",53,14334
"10",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-02-21",53,14335
"10",43,"Test Team 2",2020-10-25,2020-12-28,1,64,"Critical","2020-10-15",52,14336
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2017-04-10",53,14337
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-03-02",53,14338
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-04-30",53,14339
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-12",53,14340
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-08-23",53,14341
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-12-05",53,14342
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-07-19",53,14343
"11",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-08-08",53,14344
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-04-03",53,14345
"11",43,"Test Team 2",2020-10-27,2020-11-17,1,21,"Critical","2018-11-29",46,14346
"11",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2018-02-23",53,14347
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-21",53,14348
"12",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2019-12-25",53,14349
"12",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2020-03-19",53,14350
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-03-16",53,14351
"12",43,"Test Team 2",2020-10-27,2020-10-28,1,1,"Critical","2020-02-06",44,14352
"12",43,"Test Team 2",2020-10-27,2020-11-22,1,26,"Critical","2020-06-29",47,14353
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-06-11",53,14354
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-07-06",53,14355
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-09-23",53,14356
"12",43,"Test Team 2",2020-10-26,2020-12-22,1,57,"Critical","2020-01-24",51,14357
"12",43,"Test Team 2",2020-10-27,2020-11-03,1,7,"Critical","2020-05-28",44,14358
"12",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-07-02",53,14359
"12",43,"Test Team 2",2020-10-27,2020-11-02,1,6,"Critical","2020-08-18",44,14360
"12",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2018-05-26",53,14361
"13",43,"Test Team 2",2020-10-27,2020-10-27,1,0,"Critical","2020-08-10",43,14362
"13",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-02-13",53,14363
"13",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-02-20",53,14364
"13",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-07-21",53,14365
"13",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2020-03-09",53,14366
"13",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2018-11-18",53,14367
"13",43,"Test Team 2",2020-10-27,2020-11-17,1,21,"Critical","2019-02-26",46,14368
"13",43,"Test Team 2",2020-10-25,2020-10-28,1,3,"Critical","2020-10-24",44,14369
"13",43,"Test Team 2",2020-10-27,2020-10-28,1,1,"Critical","2020-06-16",44,14370
"13",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"Critical","2020-06-20",53,14371
"13",43,"Test Team 2",2020-10-26,2020-11-22,1,27,"High","2020-07-06",47,14372
"13",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2020-06-04",53,14373
"13",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2018-10-11",53,14374
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2020-05-16",53,14375
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-06-03",53,14376
"14",43,"Test Team 2",2020-10-27,2020-11-05,1,9,"Critical","2019-11-28",45,14377
"14",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2020-09-19",53,14378
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-05-07",53,14379
"14",43,"Test Team 2",2020-10-27,2020-11-23,1,27,"Critical","2020-02-22",47,14380
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-11-07",53,14381
"14",43,"Test Team 2",2020-10-27,2020-11-24,1,28,"High","2019-11-01",47,14382
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2020-03-15",53,14383
"14",43,"Test Team 2",2020-10-25,2021-01-01,0,68,"High","2019-02-28",53,14384
"14",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2019-11-21",53,14385
"14",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"High","2019-11-04",53,14386
"15",43,"Test Team 2",2020-10-27,2021-01-01,0,66,"Critical","2019-11-16",53,14387
"15",43,"Test Team 2",2020-10-26,2020-12-14,1,49,"Critical","2018-01-27",50,14388
"15",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"High","2017-08-08",53,14389
"15",43,"Test Team 2",2020-10-26,2021-01-01,0,67,"Critical","2020-06-24",53,14390
